Date,Customer_ID,Product,Category,Quantity,Price,Sales,Gender,Age,Year,Month_Name,Region,Age_Group,Customer_Type,Payment_Method,Sales_Channel,Cost_Price,Profit
09-04-2024,1051,Laptop,Electronics,1,2669,2669,Female,25,2024,April,East,18-25,New,Cash,Online,1779.28,889.72
10-04-2024,1084,Clothes,Fashion,3,19056,57168,Male,23,2024,April,Central,18-25,Returning,Credit Card,Offline,14962.42,12280.74
11-04-2024,1099,Mobile,Electronics,5,22552,112760,Male,31,2024,April,East,26-35,New,Debit Card,Offline,16123.7,32141.5
11-04-2024,1052,Bag,Accessories,1,6813,6813,Male,49,2024,April,Central,46-60,Returning,Cash,Offline,4286.74,2526.26
12-04-2024,1022,Mobile,Electronics,4,8815,35260,Female,52,2024,April,Central,46-60,New,Credit Card,Offline,5354.44,13842.24
13-04-2024,1015,Bag,Accessories,3,8536,25608,Male,27,2024,April,East,26-35,Returning,Debit Card,Offline,5195.94,10020.17
14-04-2024,1056,Laptop,Electronics,4,32278,129112,Male,20,2024,April,North,18-25,Returning,Credit Card,Offline,24338.67,31757.31
14-04-2024,1038,Bag,Accessories,1,28234,28234,Male,29,2024,April,West,26-35,New,UPI,Online,21407.48,6826.52
15-04-2024,1052,Mobile,Electronics,4,23673,94692,Female,48,2024,April,Central,46-60,New,UPI,Online,17445.06,24911.77
16-04-2024,1041,Clothes,Fashion,4,30903,123612,Male,46,2024,April,Central,46-60,New,UPI,Offline,24225.01,26711.96
17-04-2024,1057,Watch,Accessories,1,1285,1285,Male,22,2024,April,North,18-25,New,UPI,Offline,796.35,488.65
17-04-2024,1038,Mobile,Electronics,5,6639,33195,Male,42,2024,April,South,36-45,Returning,Credit Card,Online,4247.95,11955.24
18-04-2024,1013,Bag,Accessories,4,6844,27376,Male,58,2024,April,North,46-60,Returning,UPI,Offline,5465.39,5514.43
19-04-2024,1094,Watch,Accessories,4,19300,77200,Male,48,2024,April,North,46-60,Returning,UPI,Online,13738.31,22246.78
19-04-2024,1004,Bag,Accessories,5,25872,129360,Female,38,2024,April,Central,36-45,Returning,Credit Card,Offline,18803.24,35343.8
20-04-2024,1034,Clothes,Fashion,4,21038,84152,Female,37,2024,April,West,36-45,Returning,Cash,Offline,16027.3,20042.8
21-04-2024,1086,Bag,Accessories,4,15473,61892,Female,56,2024,April,North,46-60,Returning,UPI,Online,10821.65,18605.41
22-04-2024,1092,Laptop,Electronics,4,6119,24476,Male,39,2024,April,South,36-45,New,Debit Card,Online,4583.68,6141.29
22-04-2024,1074,Headphones,Electronics,2,35204,70408,Female,21,2024,April,East,18-25,New,UPI,Online,27922.3,14563.4
23-04-2024,1017,Mobile,Electronics,5,37075,185375,Female,30,2024,April,North,26-35,Returning,UPI,Offline,28363.37,43558.16
24-04-2024,1075,Headphones,Electronics,4,40419,161676,Female,62,2024,April,North,60+,Returning,UPI,Online,30140.73,41113.07
25-04-2024,1008,Bag,Accessories,5,42761,213805,Male,59,2024,April,South,46-60,Returning,Debit Card,Offline,30872.9,59440.5
25-04-2024,1073,Clothes,Fashion,3,45623,136869,Male,37,2024,April,West,36-45,Returning,UPI,Offline,28072.04,52652.88
26-04-2024,1057,Mobile,Electronics,3,28216,84648,Female,30,2024,April,North,26-35,New,Credit Card,Offline,20141.84,24222.48
27-04-2024,1016,Bag,Accessories,4,3736,14944,Female,34,2024,April,North,26-35,Returning,UPI,Online,2607.36,4514.54
28-04-2024,1006,Watch,Accessories,5,16348,81740,Male,53,2024,April,West,46-60,Returning,UPI,Online,11222.63,25626.83
28-04-2024,1045,Shoes,Fashion,5,2852,14260,Male,50,2024,April,South,46-60,New,UPI,Offline,2184.53,3337.34
29-04-2024,1012,Bag,Accessories,5,2432,12160,Female,18,2024,April,North,18-25,New,Debit Card,Offline,1785.52,3232.42
30-04-2024,1039,Headphones,Electronics,2,11413,22826,Male,32,2024,April,West,26-35,New,UPI,Offline,7449.95,7926.09
30-04-2024,1041,Mobile,Electronics,3,9056,27168,Female,30,2024,April,North,26-35,Returning,Cash,Offline,6821.19,6704.43
01-05-2024,1008,Headphones,Electronics,5,21800,109000,Male,34,2024,May,East,26-35,Returning,Debit Card,Offline,14137.53,38312.37
02-05-2024,1049,Mobile,Electronics,5,5998,29990,Female,41,2024,May,Central,36-45,New,Debit Card,Offline,3667.11,11654.47
03-05-2024,1026,Bag,Accessories,2,11082,22164,Female,25,2024,May,East,18-25,New,UPI,Online,6999.75,8164.51
03-05-2024,1065,Laptop,Electronics,2,47133,94266,Male,44,2024,May,North,36-45,New,Credit Card,Online,30135.41,33995.18
04-05-2024,1004,Watch,Accessories,5,10069,50345,Female,62,2024,May,South,60+,Returning,Cash,Offline,7260.77,14041.15
05-05-2024,1028,Bag,Accessories,1,5357,5357,Female,40,2024,May,Central,36-45,New,Cash,Offline,4247.44,1109.56
06-05-2024,1036,Headphones,Electronics,5,840,4200,Female,63,2024,May,East,60+,New,UPI,Online,510.28,1648.58
06-05-2024,1037,Shoes,Fashion,5,44449,222245,Male,25,2024,May,West,18-25,Returning,UPI,Offline,35302.88,45730.59
07-05-2024,1082,Shoes,Fashion,2,17266,34532,Male,25,2024,May,South,18-25,New,Debit Card,Offline,12159.92,10212.16
08-05-2024,1007,Clothes,Fashion,2,26632,53264,Male,43,2024,May,East,36-45,Returning,Credit Card,Online,17386.51,18490.99
08-05-2024,1064,Mobile,Electronics,5,8991,44955,Female,64,2024,May,West,60+,Returning,Debit Card,Offline,6642.05,11744.75
09-05-2024,1085,Headphones,Electronics,5,638,3190,Male,30,2024,May,North,26-35,New,UPI,Offline,397.1,1204.48
10-05-2024,1016,Clothes,Fashion,5,858,4290,Female,56,2024,May,West,46-60,New,Debit Card,Online,663.81,970.96
11-05-2024,1070,Headphones,Electronics,2,10214,20428,Female,54,2024,May,East,46-60,New,UPI,Online,6432.21,7563.59
11-05-2024,1088,Mobile,Electronics,5,20340,101700,Male,45,2024,May,East,36-45,New,Debit Card,Offline,13167.75,35861.27
12-05-2024,1044,Bag,Accessories,5,34895,174475,Male,42,2024,May,North,36-45,Returning,Debit Card,Offline,20968.29,69633.55
13-05-2024,1003,Bag,Accessories,4,31154,124616,Female,33,2024,May,West,26-35,New,UPI,Offline,20684.86,41876.58
14-05-2024,1035,Shoes,Fashion,1,26379,26379,Female,19,2024,May,West,18-25,New,Cash,Offline,19985.62,6393.38
14-05-2024,1069,Bag,Accessories,3,16496,49488,Male,35,2024,May,North,26-35,New,Cash,Online,12867.48,10885.56
15-05-2024,1030,Bag,Accessories,1,38272,38272,Male,34,2024,May,West,26-35,Returning,Credit Card,Online,29289.02,8982.98
16-05-2024,1018,Laptop,Electronics,4,27262,109048,Male,47,2024,May,North,46-60,Returning,Credit Card,Online,18725.95,34144.2
17-05-2024,1060,Shoes,Fashion,3,13783,41349,Female,56,2024,May,South,46-60,New,Credit Card,Offline,9945.66,11512.03
17-05-2024,1053,Clothes,Fashion,5,39920,199600,Female,30,2024,May,East,26-35,Returning,UPI,Online,25831.36,70443.18
18-05-2024,1038,Watch,Accessories,4,20054,80216,Female,49,2024,May,South,46-60,Returning,Cash,Online,14703.94,21400.25
19-05-2024,1090,Laptop,Electronics,5,20719,103595,Female,46,2024,May,Central,46-60,Returning,UPI,Offline,16560.7,20791.52
19-05-2024,1073,Clothes,Fashion,2,35419,70838,Female,63,2024,May,Central,60+,New,Cash,Online,21974.62,26888.77
20-05-2024,1089,Mobile,Electronics,4,9929,39716,Male,47,2024,May,Central,46-60,Returning,Credit Card,Online,6979.53,11797.9
21-05-2024,1018,Laptop,Electronics,2,47340,94680,Male,35,2024,May,North,26-35,Returning,Credit Card,Offline,35855.49,22969.02
22-05-2024,1038,Clothes,Fashion,4,45195,180780,Female,30,2024,May,West,26-35,Returning,Debit Card,Online,31519.49,54702.03
22-05-2024,1066,Mobile,Electronics,4,40173,160692,Female,60,2024,May,South,46-60,Returning,UPI,Online,31756.23,33667.08
23-05-2024,1044,Shoes,Fashion,2,19718,39436,Male,38,2024,May,South,36-45,Returning,Cash,Online,14020.56,11394.88
24-05-2024,1012,Watch,Accessories,3,12952,38856,Male,47,2024,May,South,46-60,Returning,Credit Card,Online,8875.81,12228.57
25-05-2024,1091,Mobile,Electronics,1,49480,49480,Male,38,2024,May,South,36-45,Returning,UPI,Online,37168.49,12311.51
25-05-2024,1057,Bag,Accessories,5,19451,97255,Male,34,2024,May,Central,26-35,Returning,Credit Card,Online,11925.93,37625.33
26-05-2024,1019,Headphones,Electronics,4,1807,7228,Female,57,2024,May,South,46-60,Returning,UPI,Online,1099.91,2828.37
27-05-2024,1091,Mobile,Electronics,5,15352,76760,Male,36,2024,May,West,36-45,Returning,Credit Card,Offline,12024.15,16639.26
27-05-2024,1071,Mobile,Electronics,2,25732,51464,Female,32,2024,May,Central,26-35,Returning,UPI,Online,17671.53,16120.93
28-05-2024,1060,Watch,Accessories,5,35928,179640,Male,26,2024,May,South,26-35,New,UPI,Online,22293.66,68171.7
29-05-2024,1038,Headphones,Electronics,2,43671,87342,Male,27,2024,May,North,26-35,Returning,Cash,Offline,28022.03,31297.95
30-05-2024,1000,Bag,Accessories,5,26985,134925,Male,61,2024,May,East,60+,New,Debit Card,Offline,18081.27,44518.65
30-05-2024,1002,Clothes,Fashion,1,10738,10738,Female,48,2024,May,East,46-60,New,Cash,Online,8044.64,2693.36
31-05-2024,1076,Clothes,Fashion,1,39475,39475,Female,40,2024,May,East,36-45,Returning,Cash,Online,30613.63,8861.37
01-06-2024,1091,Mobile,Electronics,1,1640,1640,Male,47,2024,June,Central,46-60,Returning,Credit Card,Offline,1129.38,510.62
02-06-2024,1061,Headphones,Electronics,1,25342,25342,Female,50,2024,June,South,46-60,New,Cash,Online,16632.99,8709.01
02-06-2024,1062,Headphones,Electronics,1,26921,26921,Female,26,2024,June,Central,26-35,Returning,Debit Card,Offline,19650.2,7270.8
03-06-2024,1024,Bag,Accessories,1,2208,2208,Male,64,2024,June,West,60+,New,Credit Card,Offline,1470.77,737.23
04-06-2024,1055,Watch,Accessories,2,4130,8260,Male,18,2024,June,North,18-25,New,UPI,Online,3012.49,2235.01
05-06-2024,1032,Shoes,Fashion,4,20095,80380,Female,61,2024,June,North,60+,New,Credit Card,Online,15980.84,16456.66
05-06-2024,1037,Clothes,Fashion,5,10985,54925,Female,52,2024,June,East,46-60,New,Credit Card,Offline,8686.98,11490.09
06-06-2024,1005,Watch,Accessories,1,28808,28808,Female,28,2024,June,East,26-35,New,Debit Card,Offline,20491.79,8316.21
07-06-2024,1057,Laptop,Electronics,2,45289,90578,Male,51,2024,June,East,46-60,Returning,Debit Card,Offline,30794.91,28988.19
07-06-2024,1043,Clothes,Fashion,2,26586,53172,Male,33,2024,June,South,26-35,Returning,Credit Card,Online,16595.73,19980.55
08-06-2024,1044,Watch,Accessories,2,17359,34718,Female,26,2024,June,West,26-35,Returning,UPI,Online,11039.9,12638.21
09-06-2024,1031,Clothes,Fashion,4,8184,32736,Male,49,2024,June,West,46-60,Returning,Credit Card,Online,6406.15,7111.4
10-06-2024,1044,Shoes,Fashion,5,26052,130260,Male,32,2024,June,West,26-35,New,Debit Card,Online,19050.88,35005.58
10-06-2024,1060,Laptop,Electronics,4,1707,6828,Female,29,2024,June,West,26-35,Returning,Credit Card,Offline,1330.26,1506.97
11-06-2024,1046,Shoes,Fashion,3,46599,139797,Female,50,2024,June,East,46-60,Returning,Cash,Online,31811.34,44362.98
12-06-2024,1020,Bag,Accessories,2,2460,4920,Male,62,2024,June,North,60+,New,Debit Card,Online,1498.78,1922.45
13-06-2024,1079,Laptop,Electronics,3,1057,3171,Male,31,2024,June,East,26-35,New,UPI,Online,805.79,753.62
13-06-2024,1084,Mobile,Electronics,1,30189,30189,Female,25,2024,June,West,18-25,Returning,Credit Card,Online,23762.82,6426.18
14-06-2024,1074,Watch,Accessories,1,49151,49151,Male,25,2024,June,East,18-25,New,Debit Card,Offline,34941.47,14209.53
15-06-2024,1035,Laptop,Electronics,4,14393,57572,Male,44,2024,June,West,36-45,Returning,Debit Card,Offline,11043.59,13397.65
15-06-2024,1098,Bag,Accessories,5,32772,163860,Female,29,2024,June,Central,26-35,New,Debit Card,Online,21397.69,56871.53
16-06-2024,1018,Bag,Accessories,3,1382,4146,Female,18,2024,June,North,18-25,Returning,UPI,Online,932.73,1347.8
17-06-2024,1019,Shoes,Fashion,5,38029,190145,Male,60,2024,June,Central,46-60,New,UPI,Online,29223.43,44027.87
18-06-2024,1056,Clothes,Fashion,4,39135,156540,Male,57,2024,June,South,46-60,Returning,Cash,Online,25339.43,55182.28
18-06-2024,1017,Laptop,Electronics,1,30035,30035,Male,59,2024,June,East,46-60,Returning,UPI,Online,18306.49,11728.51
19-06-2024,1046,Watch,Accessories,5,13369,66845,Female,28,2024,June,South,26-35,Returning,Credit Card,Online,10309.93,15295.35
20-06-2024,1048,Laptop,Electronics,5,7666,38330,Male,56,2024,June,East,46-60,New,Debit Card,Offline,6128.93,7685.35
21-06-2024,1013,Headphones,Electronics,1,13482,13482,Male,60,2024,June,Central,46-60,Returning,UPI,Offline,9025.78,4456.22
21-06-2024,1014,Clothes,Fashion,3,41197,123591,Female,48,2024,June,West,46-60,New,Credit Card,Online,28457.44,38218.68
22-06-2024,1030,Watch,Accessories,1,38615,38615,Female,34,2024,June,West,26-35,New,Debit Card,Online,25985.36,12629.64
23-06-2024,1000,Watch,Accessories,5,7769,38845,Male,50,2024,June,East,46-60,New,Debit Card,Offline,5379.47,11947.65
24-06-2024,1053,Mobile,Electronics,3,28564,85692,Female,49,2024,June,West,46-60,New,Cash,Offline,17573.54,32971.39
24-06-2024,1002,Shoes,Fashion,3,14027,42081,Female,46,2024,June,Central,46-60,New,Cash,Offline,9051.93,14925.21
25-06-2024,1015,Mobile,Electronics,1,2954,2954,Male,38,2024,June,West,36-45,Returning,Credit Card,Online,1860.63,1093.37
26-06-2024,1086,Watch,Accessories,5,21378,106890,Female,38,2024,June,Central,36-45,Returning,Cash,Offline,15326.27,30258.65
26-06-2024,1056,Clothes,Fashion,4,13491,53964,Female,57,2024,June,South,46-60,Returning,Cash,Online,9201.6,17157.59
27-06-2024,1074,Laptop,Electronics,5,3308,16540,Male,40,2024,June,Central,36-45,Returning,Cash,Offline,2452.48,4277.58
28-06-2024,1011,Laptop,Electronics,2,39910,79820,Female,23,2024,June,North,18-25,New,Debit Card,Online,30221.8,19376.39
29-06-2024,1073,Clothes,Fashion,4,37093,148372,Male,39,2024,June,North,36-45,Returning,Debit Card,Online,29304.46,31154.17
29-06-2024,1095,Watch,Accessories,3,36804,110412,Male,55,2024,June,North,46-60,New,Cash,Offline,23572.35,39694.94
30-06-2024,1015,Bag,Accessories,4,30886,123544,Female,54,2024,June,East,46-60,Returning,Cash,Offline,23951.46,27738.15
01-07-2024,1071,Laptop,Electronics,3,48577,145731,Female,62,2024,July,East,60+,Returning,Credit Card,Offline,32400.4,48529.81
02-07-2024,1075,Bag,Accessories,3,4302,12906,Female,25,2024,July,East,18-25,New,Debit Card,Offline,3327.11,2924.67
02-07-2024,1023,Laptop,Electronics,4,29253,117012,Male,58,2024,July,Central,46-60,New,Cash,Offline,22370.68,27529.28
03-07-2024,1027,Laptop,Electronics,3,21583,64749,Female,52,2024,July,East,46-60,New,UPI,Online,15182.94,19200.17
04-07-2024,1007,Shoes,Fashion,3,18854,56562,Male,28,2024,July,South,26-35,Returning,UPI,Online,11497.95,22068.15
04-07-2024,1091,Shoes,Fashion,2,22690,45380,Female,41,2024,July,North,36-45,Returning,Credit Card,Online,16629.94,12120.11
05-07-2024,1035,Headphones,Electronics,5,6642,33210,Female,38,2024,July,Central,36-45,New,Cash,Offline,4410.08,11159.62
06-07-2024,1089,Mobile,Electronics,5,28898,144490,Female,19,2024,July,North,18-25,New,UPI,Offline,18398.84,52495.8
07-07-2024,1007,Clothes,Fashion,2,42362,84724,Male,57,2024,July,East,46-60,Returning,Credit Card,Offline,31895,20934.01
07-07-2024,1057,Clothes,Fashion,4,33632,134528,Female,36,2024,July,Central,36-45,New,Debit Card,Offline,24777.89,35416.46
08-07-2024,1059,Clothes,Fashion,1,20003,20003,Female,56,2024,July,West,46-60,Returning,Cash,Online,12123.86,7879.14
09-07-2024,1049,Headphones,Electronics,1,48956,48956,Male,45,2024,July,South,36-45,New,Credit Card,Online,31970.89,16985.11
10-07-2024,1027,Shoes,Fashion,1,35131,35131,Male,34,2024,July,East,26-35,Returning,Debit Card,Offline,27389.55,7741.45
10-07-2024,1091,Watch,Accessories,2,16999,33998,Female,23,2024,July,East,18-25,Returning,UPI,Offline,11933.66,10130.68
11-07-2024,1040,Bag,Accessories,2,40352,80704,Female,36,2024,July,South,36-45,Returning,Credit Card,Online,25843.78,29016.45
12-07-2024,1099,Bag,Accessories,3,8516,25548,Female,55,2024,July,South,46-60,Returning,Debit Card,Online,6183.02,6998.94
13-07-2024,1063,Watch,Accessories,1,2884,2884,Male,45,2024,July,West,36-45,Returning,Debit Card,Offline,1914.77,969.23
13-07-2024,1026,Headphones,Electronics,4,15572,62288,Male,19,2024,July,East,18-25,Returning,Cash,Online,11393.76,16712.96
14-07-2024,1062,Watch,Accessories,4,37203,148812,Male,55,2024,July,East,46-60,New,UPI,Offline,22580.8,58488.81
15-07-2024,1016,Clothes,Fashion,1,46395,46395,Male,54,2024,July,North,46-60,New,Debit Card,Online,34127.83,12267.17
15-07-2024,1072,Mobile,Electronics,1,14982,14982,Female,21,2024,July,Central,18-25,Returning,UPI,Offline,11616.76,3365.24
16-07-2024,1032,Laptop,Electronics,1,41010,41010,Male,39,2024,July,Central,36-45,New,Credit Card,Offline,28369.75,12640.25
17-07-2024,1083,Bag,Accessories,2,49433,98866,Male,43,2024,July,North,36-45,New,UPI,Online,32589.87,33686.26
18-07-2024,1076,Shoes,Fashion,2,22326,44652,Male,60,2024,July,Central,46-60,New,Cash,Offline,14263,16126.01
18-07-2024,1091,Shoes,Fashion,2,2990,5980,Female,53,2024,July,South,46-60,Returning,Credit Card,Offline,2017.21,1945.57
19-07-2024,1028,Headphones,Electronics,5,46592,232960,Female,30,2024,July,Central,26-35,New,Debit Card,Online,27987.81,93020.95
20-07-2024,1012,Shoes,Fashion,4,26018,104072,Male,49,2024,July,Central,46-60,Returning,UPI,Offline,18187.65,31321.39
21-07-2024,1045,Clothes,Fashion,4,24545,98180,Male,34,2024,July,North,26-35,Returning,Debit Card,Online,16486.28,32234.87
21-07-2024,1034,Bag,Accessories,3,27410,82230,Female,58,2024,July,West,46-60,Returning,Credit Card,Online,19599.32,23432.05
22-07-2024,1005,Watch,Accessories,2,25066,50132,Female,53,2024,July,Central,46-60,Returning,Debit Card,Offline,15628.52,18874.95
23-07-2024,1081,Clothes,Fashion,5,34405,172025,Female,63,2024,July,Central,60+,Returning,Cash,Offline,24004.24,52003.82
23-07-2024,1068,Headphones,Electronics,5,27603,138015,Female,36,2024,July,West,36-45,New,Debit Card,Offline,17016.94,52930.32
24-07-2024,1046,Clothes,Fashion,4,36688,146752,Female,52,2024,July,North,46-60,New,UPI,Online,24820.45,47470.19
25-07-2024,1024,Watch,Accessories,2,6345,12690,Female,63,2024,July,West,60+,Returning,Credit Card,Online,4489.41,3711.17
26-07-2024,1065,Mobile,Electronics,3,21662,64986,Female,57,2024,July,North,46-60,Returning,UPI,Online,16283.75,16134.76
26-07-2024,1009,Headphones,Electronics,2,37174,74348,Female,45,2024,July,South,36-45,New,Cash,Offline,22706.6,28934.8
27-07-2024,1055,Mobile,Electronics,1,19837,19837,Male,18,2024,July,North,18-25,Returning,UPI,Offline,13781.68,6055.32
28-07-2024,1029,Laptop,Electronics,2,22813,45626,Male,59,2024,July,South,46-60,Returning,Credit Card,Offline,15966.24,13693.52
29-07-2024,1004,Mobile,Electronics,1,27443,27443,Male,35,2024,July,South,26-35,New,Credit Card,Online,17751.91,9691.09
29-07-2024,1032,Laptop,Electronics,1,12913,12913,Male,57,2024,July,North,46-60,New,UPI,Offline,8123.87,4789.13
30-07-2024,1064,Laptop,Electronics,3,776,2328,Male,50,2024,July,East,46-60,Returning,Credit Card,Online,552.81,669.57
31-07-2024,1017,Mobile,Electronics,4,18111,72444,Male,29,2024,July,North,26-35,New,Cash,Online,11513.63,26389.49
01-08-2024,1095,Headphones,Electronics,2,39605,79210,Female,25,2024,August,Central,18-25,New,Credit Card,Offline,24075.85,31058.31
01-08-2024,1048,Watch,Accessories,1,12444,12444,Female,41,2024,August,Central,36-45,New,Debit Card,Online,9027.34,3416.66
02-08-2024,1010,Clothes,Fashion,2,16406,32812,Male,33,2024,August,East,26-35,Returning,Debit Card,Online,12367.6,8076.8
03-08-2024,1084,Clothes,Fashion,4,21036,84144,Male,21,2024,August,South,18-25,Returning,UPI,Online,13985.43,28202.26
03-08-2024,1025,Watch,Accessories,4,28310,113240,Female,55,2024,August,East,46-60,New,Credit Card,Online,17472.4,43350.39
04-08-2024,1062,Bag,Accessories,5,12806,64030,Female,61,2024,August,Central,60+,Returning,Cash,Online,8445.87,21800.63
05-08-2024,1088,Bag,Accessories,4,11003,44012,Female,44,2024,August,East,36-45,Returning,Debit Card,Online,6716.53,17145.9
06-08-2024,1085,Laptop,Electronics,3,19725,59175,Male,26,2024,August,North,26-35,Returning,Credit Card,Online,15021.1,14111.69
06-08-2024,1058,Laptop,Electronics,1,37476,37476,Female,64,2024,August,East,60+,New,Credit Card,Online,22563.64,14912.36
07-08-2024,1026,Headphones,Electronics,5,12090,60450,Male,33,2024,August,South,26-35,New,Cash,Online,7906.85,20915.77
08-08-2024,1048,Shoes,Fashion,3,11386,34158,Male,29,2024,August,North,26-35,New,UPI,Online,7784.72,10803.83
09-08-2024,1076,Mobile,Electronics,2,13366,26732,Female,48,2024,August,West,46-60,Returning,Debit Card,Online,8142.84,10446.32
09-08-2024,1032,Laptop,Electronics,1,1588,1588,Female,41,2024,August,Central,36-45,New,Cash,Online,998.95,589.05
10-08-2024,1097,Clothes,Fashion,4,3863,15452,Male,31,2024,August,Central,26-35,Returning,UPI,Offline,3078.62,3137.51
11-08-2024,1098,Headphones,Electronics,1,33292,33292,Female,62,2024,August,East,60+,New,Cash,Offline,25507.13,7784.87
11-08-2024,1000,Mobile,Electronics,2,10264,20528,Female,42,2024,August,North,36-45,Returning,Debit Card,Online,7962.12,4603.75
12-08-2024,1020,Headphones,Electronics,5,21120,105600,Male,51,2024,August,West,46-60,Returning,Debit Card,Offline,16321.81,23990.93
13-08-2024,1054,Mobile,Electronics,5,43227,216135,Female,20,2024,August,North,18-25,Returning,Debit Card,Offline,26688.05,82694.73
14-08-2024,1005,Mobile,Electronics,5,13435,67175,Male,41,2024,August,Central,36-45,New,Debit Card,Offline,9662.87,18860.64
14-08-2024,1091,Watch,Accessories,4,8568,34272,Male,59,2024,August,North,46-60,New,UPI,Offline,6238.72,9317.13
15-08-2024,1080,Laptop,Electronics,3,7795,23385,Female,26,2024,August,West,26-35,Returning,UPI,Offline,5413.26,7145.22
16-08-2024,1068,Headphones,Electronics,3,41660,124980,Male,43,2024,August,East,36-45,Returning,Credit Card,Offline,32132.8,28581.6
17-08-2024,1094,Headphones,Electronics,1,11890,11890,Male,37,2024,August,South,36-45,New,UPI,Online,8351.91,3538.09
17-08-2024,1004,Watch,Accessories,4,41716,166864,Female,57,2024,August,North,46-60,New,UPI,Online,26478.96,60948.15
18-08-2024,1002,Clothes,Fashion,5,20631,103155,Female,27,2024,August,South,26-35,Returning,UPI,Offline,15645.52,24927.41
19-08-2024,1052,Clothes,Fashion,5,29718,148590,Female,36,2024,August,Central,36-45,Returning,Cash,Online,20370.66,46736.72
20-08-2024,1022,Bag,Accessories,2,10933,21866,Male,20,2024,August,East,18-25,New,Debit Card,Offline,6931.81,8002.39
20-08-2024,1052,Laptop,Electronics,2,15538,31076,Male,41,2024,August,East,36-45,Returning,Credit Card,Offline,11025.02,9025.95
21-08-2024,1036,Laptop,Electronics,5,28682,143410,Female,22,2024,August,North,18-25,Returning,UPI,Online,19378.75,46516.26
22-08-2024,1073,Shoes,Fashion,5,12028,60140,Male,20,2024,August,East,18-25,New,Credit Card,Offline,8032.9,19975.5
22-08-2024,1073,Watch,Accessories,4,21781,87124,Female,44,2024,August,North,36-45,New,Debit Card,Online,15954.02,23307.92
23-08-2024,1082,Clothes,Fashion,3,49011,147033,Female,33,2024,August,North,26-35,New,UPI,Online,30459.51,55654.46
24-08-2024,1016,Mobile,Electronics,2,9105,18210,Male,32,2024,August,South,26-35,New,Debit Card,Online,6644.72,4920.55
25-08-2024,1084,Headphones,Electronics,3,35282,105846,Female,52,2024,August,East,46-60,New,Cash,Online,21927.71,40062.86
25-08-2024,1077,Laptop,Electronics,4,1881,7524,Male,29,2024,August,North,26-35,Returning,Cash,Online,1149.75,2925
26-08-2024,1072,Headphones,Electronics,5,1598,7990,Male,58,2024,August,South,46-60,New,Credit Card,Offline,1087.93,2550.37
27-08-2024,1000,Headphones,Electronics,3,20310,60930,Female,61,2024,August,West,60+,Returning,UPI,Offline,14025.81,18852.57
28-08-2024,1050,Shoes,Fashion,5,24822,124110,Male,43,2024,August,South,36-45,Returning,Credit Card,Online,18168.11,33269.47
28-08-2024,1044,Clothes,Fashion,5,42369,211845,Female,64,2024,August,South,60+,Returning,Debit Card,Online,29062.51,66532.46
29-08-2024,1076,Laptop,Electronics,1,33455,33455,Male,51,2024,August,North,46-60,Returning,Debit Card,Offline,21834.52,11620.48
30-08-2024,1003,Headphones,Electronics,3,45216,135648,Male,40,2024,August,Central,36-45,New,Cash,Offline,31107.28,42326.17
30-08-2024,1061,Laptop,Electronics,3,10707,32121,Male,48,2024,August,Central,46-60,Returning,Cash,Offline,8401.83,6915.5
31-08-2024,1064,Mobile,Electronics,5,22293,111465,Female,37,2024,August,Central,36-45,New,UPI,Online,16754.06,27694.71
01-09-2024,1031,Shoes,Fashion,4,2592,10368,Male,29,2024,September,South,26-35,New,Credit Card,Offline,1942.79,2596.83
02-09-2024,1033,Mobile,Electronics,1,28720,28720,Female,40,2024,September,North,36-45,Returning,Debit Card,Online,19840.83,8879.17
02-09-2024,1091,Laptop,Electronics,5,19014,95070,Male,21,2024,September,East,18-25,Returning,Credit Card,Online,13067.14,29734.29
03-09-2024,1094,Bag,Accessories,2,38510,77020,Male,40,2024,September,South,36-45,Returning,Cash,Online,30281.44,16457.11
04-09-2024,1071,Laptop,Electronics,2,9049,18098,Female,18,2024,September,South,18-25,Returning,Debit Card,Offline,7104.57,3888.86
05-09-2024,1038,Clothes,Fashion,1,22531,22531,Female,42,2024,September,North,36-45,New,Cash,Online,14534.26,7996.74
05-09-2024,1025,Headphones,Electronics,4,5685,22740,Female,19,2024,September,West,18-25,Returning,Credit Card,Offline,4194.19,5963.22
06-09-2024,1033,Headphones,Electronics,5,15771,78855,Female,47,2024,September,South,46-60,Returning,UPI,Online,10721.75,25246.24
07-09-2024,1053,Mobile,Electronics,3,6276,18828,Female,20,2024,September,West,18-25,New,Cash,Online,4560.31,5147.08
08-09-2024,1002,Shoes,Fashion,1,12949,12949,Male,38,2024,September,West,36-45,New,Credit Card,Offline,9165.13,3783.87
08-09-2024,1049,Bag,Accessories,4,24797,99188,Male,42,2024,September,Central,36-45,Returning,UPI,Online,16349.43,33790.27
09-09-2024,1011,Watch,Accessories,3,41091,123273,Female,37,2024,September,North,36-45,Returning,Credit Card,Offline,25926.15,45494.55
10-09-2024,1064,Headphones,Electronics,2,16217,32434,Male,39,2024,September,West,36-45,Returning,UPI,Offline,11948.98,8536.04
10-09-2024,1053,Clothes,Fashion,2,40623,81246,Male,38,2024,September,North,36-45,Returning,Credit Card,Offline,29559.13,22127.73
11-09-2024,1004,Mobile,Electronics,3,39733,119199,Male,50,2024,September,Central,46-60,New,Cash,Online,30114.61,28855.18
